Hash,Ratio_Malicious/TotalAV
135075c9a1c648ba6b779c8d347d9020,31/66
c5cdd7e507e7b606421694fbe580d104,41/67
2adaf759aac8bf654a019daa0384c95b,27/66
bf7512021dbdce0bd111f7ef1aa615d5,37/67
3cc87e6fff73faf56101bbb97d04032b,32/66
dd58437bc071b2a239ac8d8fbf145814,43/66
41132457498dd3e33e420f3bac96a3bc,27/64
d63c307377699fc9bad8a9b342a97b62,30/66
35ec561db1df4682084865ff667631d2,30/66
4862ac5278a032a0b7df41d536fbe6c1,33/66
3d2baffcbd30698e3e7177bcd163ddbd,29/67
57f1a9c2b33288b5ea2f14487d40ed3f,31/66
c27f296e2a4c238bfdc1f05e34552b08,17/51
5b6be5153fcf9c6671f7b6ed7736fec7,31/67
2361ec6a8678993585ba4ee1a06d6174,31/67
e99e8dd1e283489edf19f5b54425ff3a,31/56
837a0e435f55ea96174992428110f208,28/67
6c00ebd3d6296cb2e6fbfa7cee782a29,32/66
0d44096197ffb16edf245e0e18642e5a,27/67
c6205f57bbe7624b5a5801387abc1fff,31/67
d732ee85d6b3e0e26c47f3f5dfb57dff,35/66
f3109d2e6120883eca58d9a0017ad90d,30/64
99efbf553e74674b6274bd861bc1f067,33/67
25a6faf43a08e47d6f17b847babf2507,21/56
460cbb85312a537038cc7db75e4b3597,27/66
2f0ae2d3a82dfa9905a4990e6b35dc54,32/66
c01a78fcbd2eaa1d8f942d6ec1385b10,32/65
a379eb4f994cfb3ec8f2527b561b4def,30/66
ffa213fc5f962ac72a5d108b42d6dc8a,8/66
abd219c585efe6d099b9412901c0425a,32/67
deabc7304f7cc7934b8abb438670254a,30/66
fecee982fcafff49663740a7c3a11887,10/66
92620badba2de45b80fa890ac5164fdc,35/66
a10c61d03dea4d55176a28845334b7b4,32/66
369665b3e5a2ffc4bcc50a6841ee051f,29/67
8c152bacfe6591c5654d1c99a369906d,32/67
b62547b20310a6c1a64d78def0789347,30/66
be701d76ec54d79e8d855c322e3b433f,33/66
39585c9c0b5184d68f8c60b6645ddf5a,26/61
427bb8b00b2a643d31a1a36f26322379,30/67
c6aa31585c4921ad97cf0e6c9b15b258,11/60
7f0242cadbd4894fda5a42d902e368a8,31/67
ad0c198f56343070a011b54721d4fad4,31/66
0ebd294f373d357081389b31cac580d0,27/66
4e776b900a4734e29d8faaf88f3bf2d4,13/65
a8045003cf6b21be7630fe27df504d71,30/67
2c9105f07e1bc8485229e7cd202b9402,31/66
ac555e6a362d11ab05683b2b09c9b690,31/65
517e5f97d5c601e8350356d0c38787f4,27/65
5a04657aaf364c6dc5dedc891d229804,31/66
838d75f39d149cd30a749bfe1a1a3364,20/50
55be9f0d35d7a180bdd9b363b23a7156,33/65
971649d43d6cff4ad317c503884ee918,32/64
0decfb1bc0ac1daa19e9387ffe8523a0,29/65
9f89e36708b2dc4e9075112328a3abf8,28/66
06ae827b345a9217c9d1c95f8c00a2d5,24/61
c93bdc77bf03695517bea3b742ace79b,28/67
bb3ff96d65fb1dc32456b15136ef02c6,30/66
fccf438ba295624469803614f0e0a66c,32/59
2959cb5a978fb61bd6c7366217f3b880,23/66
82ae828f9b5867d8e4327e85a3816701,32/66
a275a54f7f0ebf2ef29601870eb76946,23/61
349875401a34716f6169e8744ec36995,33/66
d79dcee7cc09ab546ee85e64ad3c6efe,33/67
f5824bcb2d62ff95a44fa5fc15f3061a,36/67
26c2ed93b33e90926b1dad302036a74c,31/66
e3445073aeb118224b0c0c3d186e129c,30/67
10efe55b120216072be117746125e6a3,30/67
580c1b85dc81a6456ad1263e861e9eb4,10/66
84d1ae67c8dce54c08f9bb927d986f97,29/66
75a62e607a41a250ab36f22e91f02563,32/67
3e37218b94f8462ebd279e876ca8920b,30/66
c5fc9b442b08237ff56d385cb7aa2b0c,34/67
f0ced47b06673f1d22138daa8237a021,30/66
fd32682fa3f87d46c377e17214866393,31/67
f28dbb3b41a97c2e9dcdffcb10bd6b36,30/67
f5cea3efa5d3e3f58a434378f399ba97,30/66
53b50700cef8583605157422e1daa72d,25/66
8c464040b92ebe311881d21a1dd13cef,33/67
1137c400dff775895aa561497d30fc22,30/67
293d93a4de32d97b6bd399669e345c59,28/65
dd0d07d7a0fe7a70e489c93b67667e7d,31/65
859b2623d45236c8664f37a17ce91ffe,31/66
8888a83729f9b4438c743a29021d9913,28/62
e5156ade9a3b36954548e592fe5982e1,25/64
898c1502079267ddcf2b642b38eec525,30/66
6fa10ccae3f97c0718237cd6a8215d96,33/66
86eca654015d97ca1f03ee49940ee678,31/67
0c868c55ff31fbf2daafe4eae912cb76,30/67
76be1b406c94b39a29b676ea0f2cffae,38/66
0a1fc659681bd17c0d4463f1857f6902,30/67
628936a5a849ff784e0f1e75d6f8e1d2,29/66
4875e8aeb05045f81e5c44d4a3f5cf2f,30/66
49db4dffc2165342d7ce7adb19a7769d,39/65
3c2c901d43c14224b1c15a31f177cb61,27/64
8511e38948c57cdcde57c5961693aca8,29/66
c9c06a9d2234f948350b1ee4d549d2ed,20/48
54085f6b2b1838216bb046f6d302a2c6,26/66
0dc8a2708ad4126b2e2423cabaad3606,27/64
013b9b0e19b04303e94ba3f513a7ea45,28/66
cf6b128a42b29976cc236d4beaa88842,30/67
465efaf325956c566b8ffae18c791b14,29/66
8b96c0f0cf1bd5f153963dc976c95934,18/66
3c62df426c6ed7aa3867fbf2a9723002,18/67
7a5717eafaeacd64dfad5e2b4da7b07b,29/67
0be6cff4189b28988e3d692c4ce18bbd,32/67
4cc7e20901216ea81692ff70ebeb0266,44/67
3782ec2ff3ec924eb3321bc7a389e3f2,32/65
2533ce2e6b23e4ea3144aaf40c5db5fc,30/66
c1011dda081cf85cbb595391b1bd5b2d,27/67
48f9327a50cad78b5ac4f2f366bba83c,30/67
84cbac409a0d51bdeec6c94883d17984,16/66
5cf24565e6ccfb5f86fed99b579632fc,27/61
05ac21ebbe0bfca719d45704a959e7b1,25/62
955c711fae64ef7630273ac322769108,26/66
ad381adfe5d0c4b115901ed7cad13352,28/65
733266a3833da21c0d3adc9a5e2802bb,31/67
7cc2120c88b7c69c551d35cc6801ae47,27/64
f0c75c12a3ae7e8460610e5392c2a4e7,29/66
cdba61dc87e68bea966af3bd2f7fe930,33/66
f1d5913d5442e2176cd464b67ceb0560,28/67
719616b2fe4433abd360825ec4862fa4,10/67
54a63020f5ca89054e1b450dd51585c0,30/67
cb9ade970cb83a8184ae0ab59d97ff3f,31/66
ce9abc7d43658b5471a9998849635a45,29/67
2a37c1ba09d1cff5e81132c08b3797e5,30/66
89377c9797cb01600ee01ca0cf997b11,22/67
c999e353891892505bade7d3daab4b98,32/67
09de0b6799bf475d2411fa46bde02b25,20/66
4f4e8e519d38c0a043c4adfb631ac1c0,20/65
41e00e79c8dd2df33afac7dbbee125c9,44/67
8513cf7d4a8df6d670445781dc320f3a,26/66
3991af4ef0d3fe6c04ed7d4e6795fb99,29/66
77e406b22a2bb61bbeba1ec7fac261d7,31/67
79346e1dce1f29103df80fab623a9924,33/67
1ee18e1e6fe3150c04ca7f8114d36dff,32/66
f37166c164018bbccdddbb92256f825e,21/67
75d63cd50a76f363aae5b688907efd2d,32/66
51143f26e921c56e964f6bf765285613,45/67
09fe89bd5d3cb07a45928142b899c498,7/61
a060187bd38106417751b0b1351c391a,28/67
bc9aae207ae01a3c5747a2fc107f87ee,6/66
1ea035b7f25afaa4e0a2bd3ae49a0237,30/66
dad464fc4d146f18f4d496584eb27f99,24/65
a6c1cedc7a2afef0f95ec0801b0950fd,24/67
ea87bba08f6074e5b24a1c02affbe6c3,26/66
292105b8dfca03a11cc5358f652ca6c9,28/65
3f726a03fcad2382d3feed4885611533,28/67
883ea3d660bb2c629de88c37bf305f74,31/66
fa0d6d781a90b3f56343efe4348d6247,16/52
fe5437ae182cd3cbcf2fc9fd87a16722,29/65
187af1b9d7b993929a61c51b611db28c,24/59
125796719bbcf94326c4b436e07413ed,17/53
8c3fbb1053428bf760c5e8a6edb0d496,35/67
5616687fac5d040ae65cb1b08717a6aa,43/67
63f57aac6fd83b913568ff2e0ee1e94b,30/66
80713e726daa091c9fc85315ace0d0df,29/67
e2ff9dfc8070accc54f15cc654d3d67b,26/64
1702312fa75481e6c18832cdc3d1fae3,33/67
ca1350cb1e490efdf1c112459f78babb,32/66
b4872efa748bf80e424df96e140fb119,31/64
32eb40412c5e73a76c89cca0fab3a126,29/66
40cf5b3a4898bbd9dc70080480449dda,29/66
5f9772652131739297c598af8b505580,32/67
7045b7c41c04751a8cad2684d86ec2b4,12/67
3e92a7b7fd013871d81ff8a90f74471a,32/67
af714f4792910bf2e81818d69c234110,33/66
1998b77694fb6ba008a217188728755c,19/49
36eff85333e659ac1e4372c5c7ed6db4,40/67
3372d0d56dc21c9709bd839fff226498,32/63
da212fc2daa8e739679ffb22bd994eb7,33/66
145b34b8b07dd2b4d7c2cc616373c249,19/50
7f0b246aaa08de8d2ef835681ce5ea85,39/67
e807706f6a6e804521d13ea03ebef504,42/66
6ee3f3a11ced053abef4962df237470a,28/65
4c37691b1c8197ba0578b80cd5e38f7e,30/66
0c774f59f63d78aef2eed6e94b3f4b33,31/65
762a44d17a3b2ce8a714691d99b7ceb4,30/64
d3cbee6c0bb2f7513e552dea70b22ab7,28/64
fd0f9e2a3eaa6627af11cdec9d25c577,40/66
201e8113fa81b5ceb563ce94fb96ff08,21/58
50380e3e523a8113f41d7aeebd9dccc0,27/67
671c759d48bf85be39a82327e96411b4,11/33
fc73d84e8fe9ae4a9eb9c36226afadcb,22/60
39a36b7e197298a83f197413377eb05c,23/61
57cfe9c0b83e473a5a55aa42842d524d,30/66
3425243bd2f51df426b17298b0e00250,35/67
b65c15882a88cf39aa3c1133b1425e98,31/66
3b37f683cb419e947c380efebe83ecba,30/67
fa114b9822ca90321ad89ed01c771068,29/65
f4c87f15b3613707bfd52ce2f55f68a9,26/66
df9540d7ea24ab1e942d9bdd26191450,34/67
a48c61a73f92655a2ec684bd524b4e93,29/67
67ab741f6713179e6b6c4c041e39ea99,29/67
9be3dc71266eddba858cde3153e2cd3a,23/65
b1c668c38289b6d021e95799d29227eb,10/65
3b1c9778dd22a745138f60d0aa382811,25/65
2bb15670b8b5115cba24e192c99ea8fa,31/66
33fab925988ef1a311d01484ad8d5061,31/66
1ad414ca9fe990c9829005e1c12c8ada,28/67
6edb7d4c1e7dc10670a01c665612a641,29/67
35097adef3a39b45c654e93d53f3ee69,30/66
d730ae9b02000421bd534ead20a563a0,28/65
b103c71dfaf32dbcde7b917e189d2e2b,33/66
15d5e7f56bbe2a6318113fe365e20e75,30/67
d94301f26670d590e6079080ea015cc4,32/64
1ae2c893d5ab3b41c2d531f5daa9be01,24/67
c7e20abb0822833c25185b684ee1afb4,33/66
d6778465e6b0de22ca856920208d0963,33/66
c91aab4c7629352af48be1b52527d688,30/67
49244c8995ba1197fe9b767fb20421bc,28/67
a869a9ac9030f51126a9e207fead354a,23/65
2936953573e5570e30dc555ab0dcf693,33/66
e02c21914498078857d67422aae111e2,13/67
db49723f8010588de94f3a8a80df37f4,25/59
94a433c0721073dd4c8eb8c222740d4e,8/67
2d89d1dde4ab64696164da86b410a970,28/65
38ae69a06faf83d846b4d69fac78e4ee,31/65
65eea2eb1d39ce62f5474c84aba5191c,23/61
881d49aa4650b573ab73cbf5de6f23cf,28/66
9045782574b1db0b2a698b1f93e7710e,29/66
9aa7d447a23ad3df4c9a0ccd7d51a801,29/66
16d04610f41898f7321451a1888f8feb,29/66
b8db4232c153b3020445ee87c16dc207,27/67
93cbbfe522b2fdcafc25fffdb3fdb6f2,28/66
ae01e09f1155048b36cf7a9ac9a462d3,30/66
a74413b556d607a989ac289b280cef60,33/65
c2c95d7d403c94f9977aba5ee4ad1ca5,19/66
6774fe18cda1b2d1336f9f3e8918b370,34/66
5c87f25c6f6b716f8517856135d7129a,28/67
004243fd2e3fba0f2b422de298407569,23/60
f627ea358e2f885edc9972f69e93cc89,32/66
67ae3a2e5b32ec6ea57081211e294679,29/67
20e5e719ef32e94263ba16189981dea8,31/66
78d936a52ccbae705eaa8311021bdacc,25/66
870776706ce9fac31b4ef3fa89429b0f,9/67
767c45c14a07eb6424182eb700af7515,30/67
f2a2770f0b5993416903849a41101701,32/67
0cd291b3db73f7a66d78d032c92f2d5b,31/67
f3d4c3d9248e4febeeac6f742a964a8c,29/66
6cac889522aad05dd0bee32d9dc60aaa,31/66
c95a8f386aa01c6665a616a8ebbea330,22/66
fcebe589b70a7b40cba1ee5b0b612b9e,31/66
7362abe2c693eeb15be4d074c18f4e34,32/65
d9879cd7db67d24f467752c51fcc0e48,41/67
623efaa2bb65c62da2ffd270ca2e03a4,30/66
2f766a020c06626d37db3f300889e6bc,11/67
8fbc9e8bce86a65184efc6c2b599ab84,32/66
996d55e4a6e3a81c37a705deb09e9663,26/67
8d29e15dde715bbd92d99a35f12a3022,12/67
430246920d7c2d933d1a485b70613886,8/66
2a2ec3e2ab545c0ef71ee9a4c3a2ad7f,29/63
b0f21b82eef082a80859426c892c88f7,31/66
cfac9d5e9c8190bbcbc767492578a94c,30/67
122d1fe12970ab2b2aad0203eaa77a27,31/66
e0b1b0fd915b2acabbb4cd871e103a71,24/66
3f2242f28dfe2e0e6155d7db2bd5db18,14/46
82699412ec901361365e123d2a432928,30/66
ac2882015616de261f5cb5430bd31a0f,31/66
7763d42c1687d3bd42f7b10af0ff06c1,28/66
7fcd1195eea54d54b11db04c4426c027,24/67
d3eaf2acbd01733ca804b97a5025533d,31/66
4b138ffe289b11fa1472ffe14aa8306c,21/67
9c21d294af62364c22a9bdb7c1c8e774,33/67
01e682ffd75ac01fce69ad9af372c96c,35/67
5989a94569fef91f7c784f68541f2629,26/56
f62ce08f0cdfbda7b072bf7958c7cd25,40/67
ef4e021994123af34f8a3b04f51a279b,31/66
5fe35a4c3806b9d76cfb48f56fc8fc7f,22/67
e2c4fdc0af008fe9967b17b95d629727,19/65
cc9a501f474dc01293a57ef947b67229,27/67
63a20a2fcf8ce37e90c961f3114388a9,32/67
1e3f1c65a5f14042d43b6deda5879963,29/65
4ef507817f75ce72cc8b37cbaf7dfa69,33/66
9bc11c6582239ff20854a374f563657f,15/67
242d3bd31e8c368c13397f6678089be1,33/66
fba1d7fc91c99b0ffb5b9b7ecb7a3107,31/66
f9046f52584466a83deeeed2f00c15d5,29/66
e4ee2ee5bfd5e13ea533d4305969f846,29/67
375b4c6b265af4094607a329d612d4a2,29/66
79a1ca0435223bcb801aa4b3dff6f5c6,26/67
f719e5607c87ae30fc613f6ee828f26f,10/66
d8cd6654addcdc5b92b1975a785ccdd8,32/66
04d8382bf5d1e861d980fd8c513c8e7b,39/67
8dbbb106e820cb31b58168d662b1fe18,39/66
a442e334d5c1fdd1f19c544ba06faa64,30/66
711cb78c8f691894dc9c4d11d52fbb91,25/60
c6685e502278978e68e7a39ab22884e6,30/66
578f2e6cda9dd9ca506289fd80b59862,31/66
c03c3bee5548b7ac6e2fe4923c44b6d0,33/66
e3e43018e8e76c344f9007bb11243881,24/66
6b74c2dceb5c2adadb471736855e812f,33/66
7c580d6a4179e3e94126f99879ca56dc,30/67
fd447ea1893ca6997cc6f3ba7ecfd7d6,45/67
998e931d024c35a0f626f1ef2a9b81f1,29/67
fbd8ae4c09425071592ff9d370f730d3,25/66
0c3ea80a0e2cee535d01061aae3f2e8a,32/67
048074f84a20705b58b002c83e674a82,34/66
9dddcc489a986ce9021b3329a89a595f,30/67
adaaeccd3344d12a6fb75fa638494c00,27/67
c9b538940c633b471e1f6d2ef7190159,32/66
d41c6c73e12c30f4c0d79cdd9fb26be4,32/67
61561864d1722a04e23d70bb0712e632,28/66
4bf34a0f3b4c1150e7e5828cd0bad4ca,33/66
182fc2a2df89de65d2d74911e93ba0e0,33/63
3816c296498e749e44532a9f1cf94e8d,31/66
834ffe8a5ffbe0af487934ec65263acd,26/66
22261dc80e0be752cdd85aa0d6e57cb9,28/67
811ae43a2e3814ff3fb01a0e73d78ad8,30/67
db18740d4344d456f686d83c065ec89d,30/67
2872daf2f902f32080c0e00706cab509,17/45
1dd27e81a75ac04e3aa6ba5e8de04e9b,26/64
21292b1ccf384abfa153c7035adb6c27,32/67
4be6c1f2797fd494a1374c51edfb3003,33/66
833adf37041468c64ae38674df081b7d,29/67
acab66e6d7928d3a589b7984386b9d1a,33/66
743e483f7df5be4cc20df3a73c101106,31/66
fe9a3a487d34082a12dcc39a845d1044,30/65
8c2c4767c289b855e9c911763aafc05c,20/67
1e230a56ca707eddf0c2c8fd7c90be22,31/65
1ee3b3ad16c8b2f1452f92bc4895c545,35/62
141b30bb99f27b5934651a7396617c4e,27/64
a23dbda75f6b11a4316935dbf9f4ac06,28/67
89f045614a158f6475b5d238407cd045,23/65
ad381a4f66827dda98cfbb90168f74bb,31/66
a59b6d732912bdd92ae02334fce1284c,33/66
8ba616232f4726bad4b91f52229296a8,22/66
cc50c45ce7f61126815d0ddbc5414030,32/66
60b3a1c0b8d9d5e587f6af7ca042d56b,31/67
423818415aa0d5c9c55918beebfd199d,28/65
8c8f20adfb3ff7f5d1bcd5d69dcf2e53,17/67
cd393c2baa03dc33df3f6567a5e211dd,23/66
7b40f6685cc40b510b0ea2bbac0007b0,31/65
c0695c4412bb15850f6c444aed686744,21/66
68e6ab82ea57fc9d9b303f3ba4f4c49e,32/67
8d425d25c015280b3ea272c2ae19b1a7,30/67
bbed327432dc0f53cfcc38c5f05d3909,25/60
d7b63a4518cbed78ce521acdce05f0ac,31/65
b4812d017a0489ac056aeedd5a5b578c,29/66
7c0d98b1cb6a2063186dca331bac3a74,30/67
1b5e24f31e4c11f27bd9f4b8f87a1b36,33/66
bd59c767d547e23d36564454170e71e6,32/66
b7cc6011d1e128ef6ee2f21b26550143,30/66
b81984a8d0e812093f2460ed1eefb650,31/67
a9483a23495e81c0d6e486a7f92b93b5,32/66
4fc3515f021547e2a4f3e6bc34a6b23e,31/65
8a46c1d97b1f84711e22bd441557c046,29/66
de71fad1331e58f195425793ee6ab95a,30/64
c596adb32c143430240abbf5aff02bc0,25/67
fd704c3d80485542827ce819f756ff1b,30/67
9e2c4cc76840cd8d5258895a7e06eca4,28/67
b18082d5f96dff627bd3d24d5b49a7c3,27/65
3b67e8288070ceaed4825a50d8de548e,30/66
185e7684d24b840d046e9a117f60cc86,23/57
1863eed72befa2a3a0e5f7a7705836bf,32/66
8c7ae7377d19a706e2c0418806e5008c,30/66
b876226641b32dfe2ebc0c600eedc7f6,33/67
6b2b829f8970e8177a81638cdbd74ece,18/66
25f24476ca16b57335d93f6581d14cb6,41/65
dc3db3b0fb575fed3ac9d0ae8c4c5507,30/66
8bd87bbbbfa51cf8f510250b3f2f9e99,38/66
8fac6c1c537074e13fde69334a3b1b4a,29/53
6a9af1a4b71276204c7f2931882949d6,31/63
8a74ac612e538a00f5edf2c085721ce7,8/66
5195fd633570eef1583969914cb15bd2,27/67
c77fa052ea723a73430d717b2ff5d35d,30/66
7f8bb820f13e77f6d3cb372bb954a94f,27/66
7033aa2890f7c7fc85768ba2df168fd8,30/67
ba186ecce24786249a44779a1ae7b4c7,14/67
09356b3319d12044948586bca78a6184,26/67
299bc88391ac688dc719b35283d415a6,32/67
9fa6ef6789eea3c1ee465911f269f50f,9/67
ec3eff04036bab3bc546f43a1952dac8,31/64
30172654a0d0ea6451fe857365b8931b,32/67
c4ab57c2914799021ee49499a736688c,30/66
f5bbe05a7cf6e157d8dbcc690b503732,28/67
7051bbf17d3b1ceec8812c4fbef806f9,30/66
0516d91fdd0d7026b9c35f2f645fb3dc,32/66
0fe30f4aae124cdea8633cea214e72be,28/65
baa85c606b12e3708a5d55ab63c4368a,30/67
99e76218edf4993929e0b3b38785686c,26/66
09dc884f13ec649e54fde6d4bf036101,30/67
4179658f23c4a3f03a837a8f9a1fe3f7,30/66
4eb0262037cd68dd6335383fcbd80982,18/65
ad33d2275e02524d6e9b361b9fab45dc,27/66
024674efe1ff49108220153d8f86be66,29/67
b0bfc7e0264ff27c633980f218ac8bbe,16/40
c4c1b235600bb3ad6ae0614163e6b145,12/67
b7a09f19707b8ba22782afbde0b173c3,29/66
0c7c6046f5021fec9d63dacb80baee55,12/66
8aa8164e43828967207a8e359b4ea985,29/67
b4e1b95f12ea608eb1ffe6ae4f3c7131,24/63
c3705d352a36808fd36842ce3a6f6a4f,31/66
57a5bb287f0785786ee9515dd482932f,30/67
549eb104f2b32045cc08f9152b06492a,30/67
07ea74a879aefb2360a12ba48a3fcef8,41/67
3775ad19b8f96ab4123696979fc5511b,27/66
e678fb331952e9e7fc2c7fcf9ec6d848,10/66
f594217c740b83c5372ef517e5478238,11/66
796d78d41568d9bd7a4be31cfd8a62b3,30/67
2b05a7cb4f87b9312cc4562092822dd3,29/67
e27356b60eff0e1456042ad1c72ffd5a,31/67
dfb9cdd3cfd49a5e388029d7419caaa4,34/67
c84970bce36cf2e25eb1f00c0e166d0e,14/65
3aeed489aad46783c13240ee64c36643,23/67
afdb47a21d5b6aeac3edb64c7d91d235,29/67
86e99dcdf8e1801376c265ed8fe8f523,32/66
57543b0ce02d87a453a9003d2c6756ac,32/66
31db8c60d4359f2c5c3776dafe7c8a05,31/66
8092ca8adc26f5a9b90ed3935f9ef849,24/67
3077f148d40cf75e63a054572b43a8e4,30/66
1ac4b36ff2a1f451dacc136966b7f2e7,26/65
8fbdd16f29a68f61d38206662fb0f010,28/65
88362fc29e0895dac5f9a7e5a3fd4153,31/67
b0b9e522451e580c10311acae49173ad,30/64
ae77414818cfe71db189445ceac45bbe,33/67
d7b058afb2de9d44e86c92be585714d5,30/66
7ce7261ca8888675271811ed4bb20b03,28/65
1953f5646ade2eaaed629acad3b369d4,30/67
ec81b2eacde78ff99c28e148e801edf1,27/66
4e82ca43299112f196091257a118e419,27/65
012168de4104ef200a178dc541f13f1c,30/67
36ab27e5da31bae8f724db41c2ab96f3,21/66
70cfd4677d0598613fc45ae485ed480a,23/66
0278d6196cdb80bb0e47bef12d109bd5,28/67
05fb8da528e4878be7c7ef0ee495b4ab,33/66
02cbd4f82d54cade8e78521396c928cb,35/66
cebe82d474acc41548c6982dff0f57cd,29/67
6474800e59af2210d014e88f7645f6be,19/65
b0aa29b470331dc04a24d9a3b8df92af,32/66
28d7006628187703a267212b9da31c2a,29/65
3a257682a2b90718bb8bcedd56c39395,34/66
d6a46813163925898df656bf376ce160,17/66
5068814ae9cecff4593477e2c25fe3e4,6/67
e1e76dbf313700c30b9fc701ae8f0171,25/67
df290e72d5770bf021dd29c0ed989bdb,30/65
a3bd7074a6a9343b68bb247e7525b9b0,23/66
ebc88bc388216453753fcdf879bf1267,26/61
3d7fd45e81ee4ae3aaece678419b7bc5,33/65
ee71425b19f423046c357e98041d752f,29/65
a1ad73b8bb6a0a37972a64f3f5e9dc48,42/67
1b1daf5d517691e82de99691a472dc92,44/67
18762b2edbcec5ca5ead750e95c55a6c,24/62
19be31d37bf4c6525727a8dd47cc7164,17/54
08ad69bb8dcc8b5b66791b0f81399c92,40/67
c5abf24c8febd18ec8c3f60a36eeffaf,32/66
bb119bd738eb76b938e85fb4b59d5ee9,29/66
7e0fdafd166ca93a20963adfdcb70698,21/53
b066a64c913623c68b58c08acd2a71c2,31/67
4bb85694d7f97d71fa4ac56ecb671bc4,31/67
2d588d0be1fca5b14979db12e8c84e6c,30/67
8d0569075ab111d23a300e3081a1fd5b,27/61
d648a97ae611bc6b576f550834e0e1f3,26/66
e3dd788850daed9c6a28f278f5a7dfa3,23/62
1b86c54c03355d75cdadae2557e38470,32/67
a261a2efc221311f88d84196110006e3,22/59
e50919b07b092cebf1d3015d7130453f,27/62
28f26f0e2f421063fcdeaba27361c01b,31/66
a3ceef4e8ebc9d9cc967120cf76a0f09,28/66
94f3f36371b561d60d99ec86585f336d,28/65
96adc42d9cb3d25aee437ef222f063e8,29/66
d26ac4af52db20d6cc8e70f0b4090f0c,29/67
e274b43934315c4d871790ffefd6cb53,29/64
5e86a31aa13907231a1801e521da1d41,29/64
487b71ff67a6f512c9f6e685e81c93a2,28/67
c6baceec0b3b100da7ec9b2f1a318a41,28/66
f82b5543eea936b01c857ef35b6ba8ee,31/66
09740cf4e6594d02aff13792c7f85812,19/49
2a39d803d6153b30883a793c31aa48e7,22/55
0abf317094338877dd44103b3c9071f7,18/66
a9595190ce72c54c09e6cce85eb26183,30/66
832aeb75c977ba22e1dc1cdda5e00456,35/63
5420c059df47ccb70bb1583153efbc6d,28/67
a77969cf52e2f61d76bffb24b9c8b933,30/65
7a4ff5a70acabc3d6a3402dc43ab580c,36/66
5fddc50a1b9f7ba9706e514f7f0f7b90,40/66
dc98329f06f617543f1b4c793c3ee243,30/67
9f61c79c1f874f2ad2fedc4136816e60,25/59
36c6dc481e675b38f6ecaa63c8d7e100,33/66
6f4e2f884199ca106df7896dcf94c099,30/67
f4876699e751d7acbebe32d38086f9a6,26/66
46c8ca78af43012388936345336d203b,41/67
ae062147273a3a78e8161fb14a741f05,30/67
3664794a767f8cadfc0a28afef14d904,30/67
0a6006b70f09d76406cdb7a03591e5dc,31/67
686e750d6e2ed576a377ec56c0dd2d91,28/67
78c1c35925494c4c2c165ff1c0457982,29/66
ea77f3bce9694b5e1883e696e6542b07,30/67
8c5c526454c0be245c0a56e52339a410,7/66
bb81e12ba0f72c32752bd9d9098f80ed,30/66
5548a2cd4adb356aab74e83642fa4ec0,30/66
8761d508727279217a900f9b1519ae1c,30/64
6bb3bd55a95e99fa03c79c1729fa324b,9/65
4a8f8b1bdda5b55b36c597c5da84ed83,31/67
368634a8250881b83baae111b6876414,21/60
1105968402d11a336a166977bd9f3d0d,27/67
ce52e07942ecaf286f2d4d92a876454e,28/67
d52704cf3134e702e60ef68ad05c81eb,8/65
ba438bb85234951e7d324068fa27e3ba,29/66
e5299d8d7159103a3741157c5160edd4,44/67
2b44f6755ff1be09202f15c75e16999f,15/67
07ae57033951aead82654fe61fabb89c,21/62
090691faa872c34cb659747d9a9bcb11,26/65
6657f731247ac27c8ec71b13cd75b158,30/67
edb9de267a5d38a7b19b5138fb2bd470,31/65
c5ceb3502dd53f700bfcfb64060b6bb4,32/67
edf860d80ec1eda519bb045c567e4d2e,28/65
8c73cb192e5070986b4b0631eaa9e8d9,27/62
7adc00a5788c8e6e13e042f17f82f916,36/67
9c2887ecd071b84cf677e9d108220b70,27/66
886e73b70d31de519da830280d96ed44,32/66
999ff164638cf461601e9921059254eb,28/67
fc2c2c87bf6a8e091a04c125ba1ff104,24/66
a8e49ecb55ee71974509ad52fb842783,29/67
2e732b327e34ff7e8514ceb0fa6d48a4,31/66
2729c962b4949fcafd8e2cad2c27bb68,28/66
6d1ee906b2ad23fc97478f719d0dd094,29/66
85cd1afbc026ffdfe4cd3eec038c3185,35/66
c839f1411fb16fc75fe671bb507d36a9,27/61
f78ebb6f93fb4c09bcee5d113c374060,33/65
dd7e2f3d1cc49c22572dffc801e8933f,27/67
73b70da465f49c8d7d28c1b66646aa8d,22/67
11d31a42814b8545f67da5cc17e1d525,44/66
17022764e8c5f29a5cc6c55304600c85,24/61
fbb4b6f4ec525ecc2d4149f42c24d51d,45/67
4f6a5a06434d6c84840cb7fce049fea8,13/39
b59df86cc9c31a05d54b4e17461e7ba2,27/67
e70d351ad46348486b80348e93eb571e,28/66
28944e052725df8009d620bc7610bcf8,30/67
7459cca9f9d6df440ce03ede15ba1779,33/65
ceb7ab00d30dd72b61b224d3b21e2fbc,34/64
896b8374eb5073fdd3ace3457dd779d8,29/66
f9de4ac2c2a1104771fc624e0dccc7ec,31/67
a1df258a3d6ab48c9813091240e31897,10/64
cea07de35c851d73cb355a3cbed2e634,9/66
c3f958d6a59750ec34b2fec4654e936a,34/66
65f6245c6643ea388361d613b7b4c6ce,39/61
